id,call_time,pct,street_add,street_name,date,Incident ID,Call Time,Precinct,Nearest Intersection,street1,street2
202400101500.0,2024-01-01 01:16:42,6.0,9838 PLAINVIEW AVE, PLAINVIEW AVE,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101518.0,2024-01-01 01:17:40,6.0,22246 LYNDON ST, LYNDON ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101545.0,2024-01-01 01:19:00,6.0,22246 LYNDON ST, LYNDON ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101570.0,2024-01-01 01:21:14,6.0,14825 FIELDING ST, FIELDING ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101590.0,2024-01-01 01:22:43,6.0,20542 EATON ST, EATON ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101591.0,2024-01-01 01:22:45,6.0,20543 EATON ST, EATON ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101596.0,2024-01-01 01:23:15,6.0,15092 LAHSER RD, LAHSER RD,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101620.0,2024-01-01 01:25:21,6.0,12041 WINTHROP ST, WINTHROP ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101653.0,2024-01-01 01:27:07,6.0,12639 WOODMONT AVE, WOODMONT AVE,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101702.0,2024-01-01 01:30:33,6.0,15966 SCHOOLCRAFT ST, SCHOOLCRAFT ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101703.0,2024-01-01 01:30:33,6.0,15139 GREYDALE ST, GREYDALE ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101728.0,2024-01-01 01:32:51,6.0,15131 GREYDALE ST, GREYDALE ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101731.0,2024-01-01 01:33:00,6.0,15996 SCHOOLCRAFT ST, SCHOOLCRAFT ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101733.0,2024-01-01 01:33:09,6.0,22164 FENKELL ST, FENKELL ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101738.0,2024-01-01 01:33:31,6.0,22246 LYNDON ST, LYNDON ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101742.0,2024-01-01 01:33:51,6.0,0 S M 39 TO JOY RAMP, S M  TO JOY RAMP,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101774.0,2024-01-01 01:35:53,6.0,13678 LONGACRE ST, LONGACRE ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101800.0,2024-01-01 01:37:30,6.0,15203 VAUGHAN ST, VAUGHAN ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101818.0,2024-01-01 01:38:45,6.0,11598 PENROD ST, PENROD ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101902.0,2024-01-01 01:46:19,6.0,7537 GREENVIEW AVE, GREENVIEW AVE,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101906.0,2024-01-01 01:46:47,6.0,7541 GREENVIEW AVE, GREENVIEW AVE,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101911.0,2024-01-01 01:47:05,6.0,7541 GREENVIEW AVE, GREENVIEW AVE,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101927.0,2024-01-01 01:48:16,6.0,14779 VAUGHAN ST, VAUGHAN ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101929.0,2024-01-01 01:48:26,6.0,7697 PIEDMONT ST, PIEDMONT ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101930.0,2024-01-01 01:48:33,6.0,9641 STAHELIN AVE, STAHELIN AVE,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101935.0,2024-01-01 01:48:51,6.0,14777 VAUGHAN ST, VAUGHAN ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101940.0,2024-01-01 01:49:11,6.0,14773 VAUGHAN ST, VAUGHAN ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101989.0,2024-01-01 01:52:40,6.0,14798 WESTBROOK ST, WESTBROOK ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101990.0,2024-01-01 01:52:40,6.0,14798 WESTBROOK ST, WESTBROOK ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101992.0,2024-01-01 01:52:45,6.0,9227 EVERGREEN RD, EVERGREEN RD,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400101995.0,2024-01-01 01:53:02,6.0,14798 WESTBROOK ST, WESTBROOK ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102007.0,2024-01-01 01:54:27,6.0,14763 VAUGHAN ST, VAUGHAN ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102031.0,2024-01-01 01:56:27,6.0,9142 VAUGHAN ST, VAUGHAN ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102058.0,2024-01-01 01:58:56,6.0,9142 VAUGHAN ST, VAUGHAN ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102062.0,2024-01-01 01:59:36,6.0,7958 WESTWOOD ST, WESTWOOD ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102064.0,2024-01-01 01:59:56,6.0,14846 PATTON ST, PATTON ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102093.0,2024-01-01 02:03:32,6.0,14427 TRINITY ST, TRINITY ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102115.0,2024-01-01 02:05:03,6.0,14189 BENTLER ST, BENTLER ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102126.0,2024-01-01 02:06:13,6.0,22561 RAY ST, RAY ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102138.0,2024-01-01 02:07:03,6.0,8847 MINOCK ST, MINOCK ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102158.0,2024-01-01 02:09:30,6.0,9433 PENROD ST, PENROD ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102194.0,2024-01-01 02:12:44,6.0,14759 VAUGHAN ST, VAUGHAN ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102198.0,2024-01-01 02:12:59,6.0,8865 MINOCK ST, MINOCK ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102202.0,2024-01-01 02:13:06,6.0,8837 MINOCK ST, MINOCK ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102218.0,2024-01-01 02:15:31,6.0,6898 MINOCK ST, MINOCK ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102220.0,2024-01-01 02:15:36,6.0,21140 LYNDON ST, LYNDON ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102239.0,2024-01-01 02:17:11,6.0,14753 VAUGHAN ST, VAUGHAN ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102250.0,2024-01-01 02:18:04,6.0,14773 VAUGHAN ST, VAUGHAN ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102253.0,2024-01-01 02:18:16,6.0,14765 VAUGHAN ST, VAUGHAN ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102255.0,2024-01-01 02:18:42,6.0,7711 PIEDMONT ST, PIEDMONT ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102281.0,2024-01-01 02:21:39,6.0,7707 PIEDMONT ST, PIEDMONT ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102283.0,2024-01-01 02:21:47,6.0,7707 PIEDMONT ST, PIEDMONT ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102295.0,2024-01-01 02:22:51,6.0,18899 ORANGELAWN ST, ORANGELAWN ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102315.0,2024-01-01 02:25:07,6.0,12200 VAUGHAN ST, VAUGHAN ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102335.0,2024-01-01 02:27:39,6.0,14426 BENTLER ST, BENTLER ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102338.0,2024-01-01 02:27:56,6.0,14414 BENTLER ST, BENTLER ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102444.0,2024-01-01 02:39:15,6.0,9771 GRANDVILLE AVE, GRANDVILLE AVE,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102482.0,2024-01-01 02:43:54,6.0,14171 BENTLER ST, BENTLER ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102498.0,2024-01-01 02:46:33,6.0,12019 AUBURN ST, AUBURN ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102499.0,2024-01-01 02:46:36,6.0,11999 AUBURN ST, AUBURN ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102504.0,2024-01-01 02:46:52,6.0,11999 AUBURN ST, AUBURN ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102512.0,2024-01-01 02:47:38,6.0,11598 PENROD ST, PENROD ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102520.0,2024-01-01 02:48:53,6.0,11999 AUBURN ST, AUBURN ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102523.0,2024-01-01 02:49:10,6.0,12022 AUBURN ST, AUBURN ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102559.0,2024-01-01 02:52:57,6.0,16902 FULLERTON ST, FULLERTON ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102572.0,2024-01-01 02:55:00,6.0,11578 PENROD ST, PENROD ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102650.0,2024-01-01 03:06:20,6.0,12851 MANSFIELD ST, MANSFIELD ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102664.0,2024-01-01 03:09:00,6.0,14414 PATTON ST, PATTON ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102750.0,2024-01-01 03:20:55,6.0,7397 AUBURN ST, AUBURN ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102780.0,2024-01-01 03:25:42,6.0,14414 PATTON ST, PATTON ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102789.0,2024-01-01 03:26:26,6.0,14418 PATTON ST, PATTON ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102797.0,2024-01-01 03:27:15,6.0,14420 PATTON ST, PATTON ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102804.0,2024-01-01 03:27:37,6.0,11584 WESTWOOD ST, WESTWOOD ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102808.0,2024-01-01 03:28:49,6.0,14420 PATTON ST, PATTON ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102834.0,2024-01-01 03:32:08,6.0,8896 PLAINVIEW AVE, PLAINVIEW AVE,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102835.0,2024-01-01 03:32:40,6.0,8908 PLAINVIEW AVE, PLAINVIEW AVE,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102839.0,2024-01-01 03:32:58,6.0,8893 PLAINVIEW AVE, PLAINVIEW AVE,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102883.0,2024-01-01 03:39:44,6.0,7377 BRACE ST, BRACE ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102914.0,2024-01-01 03:45:51,6.0,8097 WARWICK ST, WARWICK ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102917.0,2024-01-01 03:47:13,6.0,12088 AUBURN ST, AUBURN ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400102923.0,2024-01-01 03:48:00,6.0,8075 WARWICK ST, WARWICK ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400103016.0,2024-01-01 04:07:03,6.0,16880 PLYMOUTH RD, PLYMOUTH RD,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400103149.0,2024-01-01 04:34:19,6.0,9591 BRACE ST, BRACE ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400103208.0,2024-01-01 04:43:20,6.0,22520 KENDALL ST, KENDALL ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400103209.0,2024-01-01 04:43:56,6.0,22461 S KANE ST, S KANE ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400103244.0,2024-01-01 04:53:06,6.0,22490 KENDALL ST, KENDALL ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400103246.0,2024-01-01 04:54:27,6.0,14381 STOUT ST, STOUT ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400103249.0,2024-01-01 04:55:00,6.0,14379 STOUT ST, STOUT ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400103250.0,2024-01-01 04:55:10,6.0,14377 STOUT ST, STOUT ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400103271.0,2024-01-01 05:01:44,6.0,13709 GLASTONBURY AVE, GLASTONBURY AVE,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400103273.0,2024-01-01 05:02:28,6.0,13701 GLASTONBURY AVE, GLASTONBURY AVE,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400103274.0,2024-01-01 05:02:36,6.0,13709 GLASTONBURY AVE, GLASTONBURY AVE,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400103275.0,2024-01-01 05:02:50,6.0,13701 GLASTONBURY AVE, GLASTONBURY AVE,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400103294.0,2024-01-01 05:07:54,6.0,19878 ORANGELAWN ST, ORANGELAWN ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400103515.0,2024-01-01 06:19:28,6.0,8679 ARTESIAN ST, ARTESIAN ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400103947.0,2024-01-01 08:54:48,6.0,16336 W DAVISON ST, W DAVISON ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400104130.0,2024-01-01 09:49:42,6.0,13858 PIEDMONT ST, PIEDMONT ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400105485.0,2024-01-01 15:02:16,6.0,14185 BENTLER ST, BENTLER ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400105487.0,2024-01-01 15:02:25,6.0,14183 BENTLER ST, BENTLER ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400105491.0,2024-01-01 15:03:40,6.0,14183 BENTLER ST, BENTLER ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400105642.0,2024-01-01 15:40:44,6.0,19374 BELTON AVE, BELTON AVE,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400105644.0,2024-01-01 15:41:05,6.0,8228 WESTWOOD ST, WESTWOOD ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400106572.0,2024-01-01 19:44:15,6.0,19138 TIREMAN AVE, TIREMAN AVE,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400106808.0,2024-01-01 21:13:41,6.0,14342 BENTLER ST, BENTLER ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400106813.0,2024-01-01 21:15:03,6.0,14325 WESTBROOK ST, WESTBROOK ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400106869.0,2024-01-01 21:32:11,6.0,15117 CHATHAM ST, CHATHAM ST,2024-01-01,202400104981,2024-01-01 18:13:16,6.0,Plymouth Rd & N M 39,PLYMOUTH RD,N M 39
202400100010.0,2024-01-01 00:00:37,11.0,521 E MARGARET ST, E MARGARET ST,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
202400100013.0,2024-01-01 00:00:53,11.0,511 E MARGARET ST, E MARGARET ST,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
202400100027.0,2024-01-01 00:01:35,11.0,19963 HULL ST, HULL ST,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
202400100029.0,2024-01-01 00:01:41,11.0,17741 MARX ST, MARX ST,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
202400100040.0,2024-01-01 00:01:54,11.0,18673 ANGLIN ST, ANGLIN ST,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
202400100045.0,2024-01-01 00:01:58,11.0,1284 E NEVADA ST, E NEVADA ST,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
202400100048.0,2024-01-01 00:01:59,11.0,20074 ORLEANS ST, ORLEANS ST,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
202400100050.0,2024-01-01 00:02:12,11.0,17733 OAKLAND ST, OAKLAND ST,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
202400100051.0,2024-01-01 00:02:15,11.0,19172 MARX ST, MARX ST,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
202400100066.0,2024-01-01 00:02:52,11.0,18610 MAINE ST, MAINE ST,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
202400100068.0,2024-01-01 00:03:02,11.0,20398 HANNA ST, HANNA ST,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
202400100071.0,2024-01-01 00:03:06,11.0,1054 EMERY ST, EMERY ST,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
202400100085.0,2024-01-01 00:04:04,11.0,1571 MINNESOTA ST, MINNESOTA ST,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
202400100086.0,2024-01-01 00:04:08,11.0,17898 KLINGER ST, KLINGER ST,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
202400100088.0,2024-01-01 00:04:11,11.0,18798 GODDARD ST, GODDARD ST,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
202400100121.0,2024-01-01 00:05:45,11.0,20287 GREELEY ST, GREELEY ST,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
202400100126.0,2024-01-01 00:05:54,11.0,19686 FLEMING ST, FLEMING ST,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
202400100127.0,2024-01-01 00:05:54,11.0,18798 GODDARD ST, GODDARD ST,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
202400100131.0,2024-01-01 00:05:55,11.0,18286 RIOPELLE ST, RIOPELLE ST,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
202400100135.0,2024-01-01 00:06:06,11.0,443 LOUISIANA ST, LOUISIANA ST,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
202400100136.0,2024-01-01 00:06:14,11.0,19598 HANNA ST, HANNA ST,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
202400100156.0,2024-01-01 00:06:53,11.0,987 E MARGARET ST, E MARGARET ST,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
202400100162.0,2024-01-01 00:07:16,11.0,19278 LUMPKIN ST, LUMPKIN ST,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
202400100165.0,2024-01-01 00:07:24,11.0,19776 KEATING ST, KEATING ST,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
202400100171.0,2024-01-01 00:07:37,11.0,20399 HANNA ST, HANNA ST,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
202400100183.0,2024-01-01 00:08:26,11.0,3080 E ROBINWOOD ST, E ROBINWOOD ST,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
202400100189.0,2024-01-01 00:08:47,11.0,19784 KEATING ST, KEATING ST,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
202400100191.0,2024-01-01 00:08:54,11.0,19776 KEATING ST, KEATING ST,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
202400100230.0,2024-01-01 00:10:40,11.0,1652 E REMINGTON AVE, E REMINGTON AVE,2024-01-01,202400104846,2024-01-01 17:49:38,11.0,Yonka St & Emery St,YONKA ST,EMERY ST
